record_id,company_name,industry,country,company_size,month,year,layoffs_count,layoff_percentage,reason_for_layoffs
T2189,Netflix,AI,Singapore,Big Tech,Jul,2026,2542,16.7,Overhiring Correction
T2190,Databricks,Social Media,Germany,Big Tech,Sep,2026,2800,30.3,Overhiring Correction
T2191,Databricks,Social Media,Singapore,Big Tech,Mar,2026,44,4.6,Market Slowdown
T2192,Stripe,E-Commerce,Singapore,Mid-size,Oct,2024,986,5.0,Market Slowdown
T2193,Google,Gaming,Canada,Enterprise,Mar,2024,5667,31.9,AI Automation
T2194,Netflix,Gaming,India,Enterprise,Jul,2026,796,2.9,Overhiring Correction
T2195,Meta,E-Commerce,Canada,Startup,Mar,2025,12609,29.3,AI Automation
T2196,SAP,Gaming,Germany,Startup,Mar,2026,12854,19.5,Cost Cutting
T2197,Adobe,Cybersecurity,Singapore,Mid-size,Jun,2026,1258,32.6,Overhiring Correction
T2198,Intel,Social Media,India,Mid-size,May,2024,11427,11.1,Market Slowdown
T2199,Oracle,Social Media,USA,Mid-size,Jun,2024,7245,27.0,Overhiring Correction
T2200,Apple,E-Commerce,Canada,Enterprise,Jul,2026,18640,19.2,Market Slowdown
T2201,Amazon,Gaming,Canada,Big Tech,Jun,2025,10733,28.5,AI Automation
T2202,Uber,AI,Canada,Big Tech,Nov,2026,5738,16.7,Cost Cutting
T2203,Uber,Gaming,Canada,Enterprise,Feb,2025,4468,38.9,Cost Cutting
T2204,Spotify,E-Commerce,Canada,Mid-size,Sep,2025,1232,7.9,AI Automation
T2205,Google,Gaming,India,Big Tech,Jan,2026,1871,6.9,Overhiring Correction
T2206,Oracle,Cybersecurity,Germany,Big Tech,Feb,2025,1604,10.0,Overhiring Correction
T2207,Uber,AI,USA,Mid-size,Jan,2024,13841,30.1,AI Automation
T2208,NVIDIA,Cybersecurity,USA,Enterprise,Nov,2026,2485,8.4,AI Automation
T2209,Salesforce,AI,Germany,Big Tech,Oct,2025,1301,0.7,Restructuring
T2210,Apple,AI,Singapore,Enterprise,May,2024,225,5.5,Restructuring
T2211,SAP,E-Commerce,Canada,Enterprise,Jan,2026,5227,12.7,Restructuring
T2212,Apple,Social Media,Germany,Big Tech,Oct,2024,8448,20.8,Market Slowdown
T2213,Google,Cybersecurity,USA,Big Tech,Jul,2024,9003,22.0,Cost Cutting
T2214,Stripe,Social Media,Canada,Startup,Jul,2026,2971,9.4,Overhiring Correction
T2215,Spotify,AI,India,Mid-size,Apr,2024,1781,9.0,Cost Cutting
T2216,Salesforce,FinTech,Singapore,Mid-size,Jul,2024,277,1.8,Restructuring
T2217,Palantir,AI,Germany,Startup,Nov,2024,2439,2.8,AI Automation
T2218,Databricks,Cloud,USA,Big Tech,Jul,2024,916,3.0,Overhiring Correction
T2219,Salesforce,Cloud,Germany,Big Tech,Jul,2024,6020,19.7,Cost Cutting
T2220,Uber,E-Commerce,USA,Enterprise,Oct,2024,5265,5.0,Cost Cutting
T2221,Stripe,FinTech,USA,Mid-size,Sep,2024,546,14.4,AI Automation
T2222,Oracle,FinTech,UK,Startup,Apr,2026,566,9.1,Market Slowdown
T2223,Microsoft,E-Commerce,Germany,Startup,Dec,2025,42,2.6,Overhiring Correction
T2224,Netflix,Cloud,USA,Startup,Aug,2026,304,7.7,Overhiring Correction
T2225,Netflix,AI,Singapore,Mid-size,Mar,2026,4754,17.0,Overhiring Correction
T2226,Salesforce,Social Media,Germany,Big Tech,Apr,2026,1952,8.5,Cost Cutting
T2227,Microsoft,Gaming,Canada,Mid-size,Jul,2024,12118,24.2,Market Slowdown
T2228,Airbnb,Cybersecurity,Germany,Startup,Jul,2026,6321,15.0,AI Automation
T2229,SAP,E-Commerce,Singapore,Startup,Apr,2025,6442,8.8,Overhiring Correction
T2230,Apple,Gaming,USA,Enterprise,Sep,2024,1979,9.5,AI Automation
T2231,Netflix,Cloud,India,Enterprise,Feb,2025,6242,12.7,Market Slowdown
T2232,Google,Gaming,UK,Big Tech,Jul,2026,1232,6.8,Cost Cutting
T2233,Amazon,Cybersecurity,Singapore,Mid-size,Jun,2026,1743,1.6,Restructuring
T2234,SAP,Gaming,Canada,Startup,Apr,2025,19362,19.7,Overhiring Correction
T2235,Databricks,Cybersecurity,UK,Startup,Jan,2025,1839,0.6,AI Automation
T2236,Databricks,Social Media,Singapore,Mid-size,Dec,2026,4566,17.7,Market Slowdown
T2237,Anthropic,FinTech,Singapore,Mid-size,Dec,2026,197,16.3,Overhiring Correction
T2238,Palantir,Social Media,USA,Startup,Aug,2026,5032,9.2,Overhiring Correction
T2239,Anthropic,E-Commerce,USA,Big Tech,Mar,2024,138,3.9,Overhiring Correction
T2240,NVIDIA,E-Commerce,Germany,Big Tech,Jan,2026,1635,1.2,Restructuring
T2241,Spotify,E-Commerce,USA,Startup,Aug,2026,19372,21.4,Overhiring Correction
T2242,OpenAI,E-Commerce,Canada,Mid-size,Sep,2025,2521,24.0,Cost Cutting
T2243,Apple,FinTech,Canada,Mid-size,Nov,2026,3362,6.3,Market Slowdown
T2244,Anthropic,AI,Germany,Mid-size,Jun,2024,6976,13.6,Market Slowdown
T2245,Google,Social Media,UK,Big Tech,Nov,2025,3582,14.8,Overhiring Correction
T2246,Meta,AI,Singapore,Startup,Sep,2024,291,1.7,Market Slowdown
T2247,Intel,FinTech,UK,Mid-size,Aug,2026,14650,8.7,Restructuring
T2248,Uber,Cloud,UK,Enterprise,Nov,2024,151,0.6,Overhiring Correction
T2249,Stripe,Gaming,UK,Big Tech,Sep,2026,1562,6.8,AI Automation
T2250,Salesforce,E-Commerce,India,Enterprise,Mar,2026,113,4.3,Market Slowdown
T2251,OpenAI,Cloud,UK,Big Tech,Jul,2026,511,2.6,Cost Cutting
T2252,Airbnb,FinTech,Canada,Enterprise,Sep,2024,1957,4.0,Overhiring Correction
T2253,NVIDIA,FinTech,UK,Startup,Sep,2025,7612,40.0,Restructuring
T2254,Palantir,FinTech,USA,Enterprise,May,2024,4689,17.5,AI Automation
T2255,Uber,FinTech,Singapore,Startup,Feb,2025,2117,28.9,Overhiring Correction
T2256,OpenAI,Cloud,USA,Mid-size,Oct,2024,4781,20.0,Market Slowdown
T2257,Meta,AI,UK,Mid-size,Feb,2025,6681,6.7,Market Slowdown
T2258,SAP,AI,UK,Enterprise,Apr,2026,1313,8.7,Cost Cutting
T2259,Intel,Cybersecurity,India,Big Tech,Apr,2025,4333,2.6,Restructuring
T2260,Salesforce,AI,USA,Enterprise,May,2024,1395,6.4,AI Automation
T2261,Intel,Cloud,Germany,Big Tech,Dec,2026,4583,35.2,Overhiring Correction
T2262,OpenAI,Cybersecurity,USA,Mid-size,May,2025,301,15.2,Cost Cutting
T2263,Airbnb,Gaming,Canada,Enterprise,Mar,2025,4124,11.6,Overhiring Correction
T2264,Oracle,E-Commerce,USA,Enterprise,Aug,2026,12297,25.7,Restructuring
T2265,Spotify,FinTech,India,Mid-size,Sep,2025,5579,10.0,Market Slowdown
T2266,Palantir,Social Media,UK,Big Tech,Dec,2026,6441,2.6,Market Slowdown
T2267,Netflix,Cybersecurity,India,Enterprise,Feb,2026,7572,25.5,Restructuring
T2268,Salesforce,AI,India,Startup,Mar,2025,742,0.8,Market Slowdown
T2269,Airbnb,Cybersecurity,Singapore,Mid-size,Mar,2026,59,0.0,AI Automation
T2270,Salesforce,Gaming,UK,Startup,Jun,2025,2356,5.0,Restructuring
T2271,Meta,Cybersecurity,India,Big Tech,Nov,2024,13712,16.1,Market Slowdown
T2272,Adobe,FinTech,Canada,Big Tech,Mar,2025,2164,8.1,Cost Cutting
T2273,Oracle,E-Commerce,Singapore,Big Tech,Nov,2025,15535,15.8,Cost Cutting
T2274,Google,Cloud,UK,Mid-size,Apr,2024,3866,16.2,Overhiring Correction
T2275,Uber,Gaming,India,Startup,Apr,2024,2081,21.8,Cost Cutting
T2276,Uber,Cybersecurity,India,Startup,Oct,2024,9482,39.4,AI Automation
T2277,NVIDIA,Social Media,USA,Startup,Jul,2025,15353,37.0,Restructuring
T2278,Netflix,Cloud,Singapore,Big Tech,Sep,2024,3424,1.4,Restructuring
T2279,NVIDIA,Cybersecurity,Singapore,Startup,Mar,2024,8977,18.1,Market Slowdown
T2280,OpenAI,E-Commerce,UK,Enterprise,Sep,2026,14445,16.1,Market Slowdown
T2281,OpenAI,Cloud,Germany,Mid-size,Jun,2024,16526,10.3,Overhiring Correction
T2282,Amazon,Cybersecurity,Singapore,Big Tech,Dec,2024,2496,13.7,Restructuring
T2283,Meta,Cybersecurity,India,Big Tech,Mar,2024,1686,1.3,Restructuring
T2284,Uber,Cloud,Germany,Mid-size,Jan,2025,5275,21.6,Cost Cutting
T2285,Netflix,Cloud,Canada,Mid-size,Mar,2024,18702,29.2,Restructuring
T2286,Salesforce,Social Media,Canada,Startup,Apr,2026,6004,11.5,Overhiring Correction
T2287,Apple,Cloud,India,Enterprise,Dec,2024,5807,32.8,Overhiring Correction
T2288,Palantir,Cloud,UK,Enterprise,Feb,2025,1050,14.9,Restructuring
T2289,OpenAI,Cloud,India,Big Tech,Jan,2026,2605,17.2,Market Slowdown
T2290,Spotify,Gaming,UK,Big Tech,Mar,2025,18490,13.7,Overhiring Correction
T2291,Stripe,E-Commerce,USA,Mid-size,Aug,2024,17486,13.0,Cost Cutting
T2292,Meta,FinTech,India,Big Tech,Dec,2024,15575,24.3,Cost Cutting
T2293,OpenAI,Social Media,UK,Mid-size,Mar,2024,12441,11.2,AI Automation
T2294,Microsoft,Cloud,UK,Big Tech,Sep,2024,8542,32.8,Cost Cutting
T2295,Meta,AI,UK,Big Tech,Sep,2026,5378,18.1,Overhiring Correction
T2296,Stripe,E-Commerce,UK,Mid-size,Nov,2026,9863,27.0,Market Slowdown
T2297,Netflix,Cloud,Singapore,Big Tech,Apr,2024,2468,8.8,Market Slowdown
T2298,Adobe,Cloud,Germany,Startup,Feb,2025,1289,11.2,AI Automation
T2299,Intel,Gaming,India,Mid-size,Jan,2024,7404,30.7,Overhiring Correction
T2300,Netflix,Gaming,Singapore,Enterprise,Feb,2025,18527,23.6,Cost Cutting
T2301,OpenAI,FinTech,Singapore,Mid-size,Jan,2026,513,0.4,Restructuring
T2302,OpenAI,AI,India,Big Tech,Mar,2025,1590,0.6,AI Automation
T2303,Apple,Social Media,India,Startup,Feb,2026,2027,9.0,Restructuring
T2304,Oracle,E-Commerce,Singapore,Mid-size,Oct,2026,9,4.1,AI Automation
T2305,Microsoft,AI,Germany,Big Tech,Mar,2024,868,0.1,AI Automation
T2306,Databricks,Social Media,USA,Big Tech,Nov,2026,1040,1.8,Overhiring Correction
T2307,SAP,Cloud,India,Mid-size,Oct,2024,693,6.4,Restructuring
T2308,NVIDIA,FinTech,India,Startup,Aug,2026,6648,19.0,Market Slowdown
T2309,Anthropic,AI,India,Enterprise,Feb,2025,1345,2.5,AI Automation
T2310,Palantir,Social Media,Germany,Mid-size,Oct,2026,5240,7.4,Market Slowdown
T2311,Apple,Cloud,Canada,Enterprise,Jan,2026,2477,10.3,Cost Cutting
T2312,Intel,FinTech,Singapore,Big Tech,Apr,2026,1689,2.9,Overhiring Correction
T2313,Databricks,FinTech,India,Big Tech,Apr,2025,2258,2.2,AI Automation
T2314,Apple,FinTech,India,Big Tech,Sep,2025,5713,7.2,Restructuring
T2315,Adobe,Gaming,India,Mid-size,Feb,2026,2253,5.5,Cost Cutting
T2316,Google,Cloud,Germany,Startup,Jun,2026,3503,1.5,Cost Cutting
T2317,OpenAI,Cloud,Canada,Big Tech,Mar,2026,3129,11.3,Overhiring Correction
T2318,Meta,E-Commerce,Singapore,Startup,Oct,2024,6971,11.1,Restructuring
T2319,Airbnb,Cloud,India,Enterprise,Jun,2025,2681,15.0,Market Slowdown
T2320,Netflix,Gaming,Singapore,Startup,Jan,2024,1858,0.7,AI Automation
T2321,Microsoft,AI,Canada,Enterprise,Oct,2026,1843,10.4,Restructuring
T2322,Intel,E-Commerce,UK,Startup,Oct,2026,1868,12.7,Market Slowdown
T2323,Intel,FinTech,Germany,Mid-size,Aug,2024,1553,9.0,Cost Cutting
T2324,Spotify,E-Commerce,Germany,Startup,Sep,2024,1503,1.7,AI Automation
T2325,Anthropic,AI,USA,Mid-size,Sep,2024,2272,5.5,AI Automation
T2326,SAP,E-Commerce,UK,Startup,Jul,2026,4025,13.6,AI Automation
T2327,Palantir,AI,Canada,Startup,Aug,2024,6160,25.3,Cost Cutting
T2328,Stripe,AI,Singapore,Startup,Aug,2024,5071,12.5,Cost Cutting
T2329,Anthropic,AI,Germany,Big Tech,Jan,2025,2331,6.3,Cost Cutting
T2330,Salesforce,AI,USA,Enterprise,Aug,2025,2990,5.5,Cost Cutting
T2331,NVIDIA,Cloud,USA,Mid-size,Oct,2025,1372,7.2,Cost Cutting
T2332,Intel,Cybersecurity,Canada,Enterprise,Dec,2025,5011,17.4,Overhiring Correction
T2333,Spotify,E-Commerce,USA,Mid-size,Jun,2024,1315,2.1,Cost Cutting
T2334,Databricks,E-Commerce,India,Big Tech,Jul,2025,5441,13.0,Cost Cutting
T2335,Amazon,FinTech,Canada,Startup,Mar,2026,13171,21.3,Restructuring
T2336,Google,AI,USA,Enterprise,Jul,2024,6226,10.4,Market Slowdown
T2337,Salesforce,Social Media,Canada,Startup,Jan,2025,43,4.9,Overhiring Correction
T2338,OpenAI,Social Media,Germany,Startup,Jan,2026,5412,8.6,Market Slowdown
T2339,Stripe,Cloud,Canada,Startup,Oct,2024,14349,21.2,Market Slowdown
T2340,Airbnb,Social Media,Singapore,Startup,Jan,2025,4801,12.5,Overhiring Correction
T2341,Databricks,Cybersecurity,USA,Enterprise,Jul,2026,11892,12.6,Overhiring Correction
T2342,OpenAI,Social Media,India,Startup,Oct,2025,748,7.5,AI Automation
T2343,Oracle,E-Commerce,Canada,Enterprise,Jul,2024,299,8.5,Cost Cutting
T2344,Uber,E-Commerce,UK,Startup,Oct,2025,4871,8.1,Cost Cutting
T2345,Airbnb,Gaming,India,Enterprise,Apr,2026,5967,9.9,Overhiring Correction
T2346,Stripe,Cybersecurity,UK,Startup,Jan,2024,15610,28.9,Market Slowdown
T2347,Netflix,E-Commerce,Singapore,Mid-size,Aug,2024,423,5.8,Overhiring Correction
T2348,SAP,Gaming,Canada,Mid-size,Jul,2024,2447,6.2,Cost Cutting
T2349,Google,Social Media,Singapore,Enterprise,Apr,2025,10,4.9,Overhiring Correction
T2350,Stripe,Cybersecurity,Canada,Big Tech,Feb,2025,42,1.1,AI Automation
T2351,Palantir,Cybersecurity,Singapore,Enterprise,Feb,2026,11756,38.2,Restructuring
T2352,Spotify,FinTech,Canada,Mid-size,Aug,2025,1508,8.0,Overhiring Correction
T2353,Anthropic,Social Media,India,Big Tech,Aug,2024,17595,14.0,Overhiring Correction
T2354,Netflix,AI,USA,Enterprise,Jul,2025,18981,11.8,Market Slowdown
T2355,OpenAI,Social Media,USA,Mid-size,Oct,2024,2403,0.2,Market Slowdown
T2356,Databricks,E-Commerce,USA,Startup,Nov,2026,72,0.4,Market Slowdown
T2357,Netflix,Cybersecurity,Singapore,Big Tech,Aug,2026,8061,26.9,Restructuring
T2358,Stripe,Social Media,Germany,Startup,Oct,2025,3068,16.4,Cost Cutting
T2359,Microsoft,FinTech,USA,Big Tech,Jul,2024,401,1.7,Restructuring
T2360,Palantir,Social Media,India,Mid-size,Nov,2026,4957,7.5,Overhiring Correction
T2361,Palantir,Cloud,UK,Big Tech,Aug,2026,3097,14.8,Restructuring
T2362,Netflix,FinTech,Singapore,Startup,Dec,2026,11259,29.3,Market Slowdown
T2363,Databricks,E-Commerce,Germany,Mid-size,Oct,2025,6072,40.0,AI Automation
T2364,Spotify,E-Commerce,Canada,Enterprise,Aug,2024,2254,7.3,Cost Cutting
T2365,Palantir,FinTech,USA,Big Tech,Jun,2026,1706,9.2,Cost Cutting
T2366,Oracle,FinTech,Canada,Mid-size,May,2026,1724,2.6,Restructuring
T2367,Palantir,Social Media,Canada,Mid-size,Jul,2024,8125,29.0,Market Slowdown
T2368,NVIDIA,E-Commerce,India,Big Tech,Jul,2024,4177,10.5,Overhiring Correction
T2369,Amazon,AI,UK,Startup,Oct,2026,1950,1.0,Cost Cutting
T2370,Intel,Social Media,Canada,Mid-size,Feb,2024,1765,0.2,Cost Cutting
T2371,OpenAI,Social Media,Germany,Startup,Apr,2024,1964,5.7,Market Slowdown
T2372,Salesforce,Cybersecurity,Canada,Startup,Dec,2024,2584,12.3,Cost Cutting
T2373,Intel,FinTech,UK,Big Tech,Feb,2026,1427,8.7,AI Automation
T2374,Oracle,FinTech,Singapore,Startup,May,2024,1510,9.5,Overhiring Correction
T2375,Oracle,E-Commerce,USA,Big Tech,Dec,2024,5216,19.5,Overhiring Correction
T2376,Apple,Social Media,UK,Startup,Jul,2025,8930,18.1,Overhiring Correction
T2377,Apple,AI,UK,Startup,Jul,2026,6827,16.0,AI Automation
T2378,Airbnb,Gaming,UK,Mid-size,May,2026,1517,13.5,Restructuring
T2379,Databricks,Social Media,Canada,Mid-size,Dec,2026,10549,25.2,Overhiring Correction
T2380,SAP,FinTech,Canada,Big Tech,Dec,2024,2794,38.5,Market Slowdown
T2381,Salesforce,Cybersecurity,UK,Enterprise,Feb,2024,4591,17.7,Overhiring Correction
T2382,Apple,Social Media,Canada,Mid-size,Jun,2024,333,8.0,Restructuring
T2383,Meta,FinTech,USA,Startup,Jul,2026,5009,15.3,AI Automation
T2384,Airbnb,Gaming,Canada,Big Tech,Jun,2024,58,1.1,Restructuring
T2385,Apple,AI,Canada,Enterprise,Oct,2024,2441,7.4,Restructuring
T2386,OpenAI,AI,USA,Startup,Mar,2025,13880,27.7,Overhiring Correction
T2387,Stripe,FinTech,India,Startup,Jul,2026,6264,1.6,Market Slowdown
T2388,Palantir,Cybersecurity,Germany,Big Tech,Jan,2025,3945,4.9,Restructuring
T2389,Spotify,Cloud,USA,Enterprise,Jun,2025,3349,4.0,Restructuring
T2390,Salesforce,Cybersecurity,USA,Big Tech,Apr,2024,3733,5.7,Overhiring Correction
T2391,Databricks,AI,Germany,Mid-size,May,2025,2206,4.1,Restructuring
T2392,Apple,Gaming,Singapore,Mid-size,Dec,2025,2245,14.9,AI Automation
T2393,Microsoft,E-Commerce,Singapore,Enterprise,Apr,2024,14194,15.0,AI Automation
T2394,Oracle,Cloud,India,Startup,May,2024,765,7.1,Restructuring
T2395,Oracle,E-Commerce,Singapore,Big Tech,Mar,2025,2900,2.5,Overhiring Correction
T2396,Amazon,E-Commerce,USA,Startup,May,2026,1475,0.4,AI Automation
T2397,Amazon,FinTech,Canada,Enterprise,Jan,2024,19111,17.5,Overhiring Correction
T2398,Google,AI,Germany,Big Tech,Sep,2024,6734,6.1,Cost Cutting
T2399,Amazon,Cloud,Canada,Enterprise,May,2025,4543,11.3,Cost Cutting
T2400,Oracle,Gaming,UK,Mid-size,Feb,2024,5112,23.6,AI Automation
T2401,Netflix,AI,India,Enterprise,Jun,2024,120,4.7,Restructuring
T2402,Intel,Social Media,Canada,Big Tech,Aug,2026,18060,18.0,Market Slowdown
T2403,Netflix,FinTech,UK,Mid-size,Feb,2026,4345,1.4,Overhiring Correction
T2404,Airbnb,Cybersecurity,UK,Enterprise,Jan,2024,3928,10.3,Restructuring
T2405,Spotify,FinTech,Singapore,Enterprise,Jun,2026,1525,9.1,Cost Cutting
T2406,Uber,Gaming,USA,Startup,Mar,2026,293,3.7,Restructuring
T2407,Adobe,Gaming,Canada,Big Tech,Aug,2025,9561,27.1,Restructuring
T2408,Uber,Cloud,Singapore,Enterprise,Aug,2024,4051,34.8,AI Automation
T2409,Uber,Gaming,Canada,Big Tech,Feb,2025,15740,16.1,Market Slowdown
T2410,Google,Social Media,Canada,Startup,Apr,2024,2162,5.4,Market Slowdown
T2411,Salesforce,Social Media,Singapore,Mid-size,Oct,2024,2483,6.5,Market Slowdown
T2412,Palantir,Cybersecurity,India,Enterprise,Jun,2024,15761,17.8,Market Slowdown
T2413,Google,AI,Singapore,Startup,Dec,2025,13988,16.2,Restructuring
T2414,OpenAI,Cybersecurity,UK,Startup,Mar,2025,6617,10.6,Market Slowdown
T2415,Spotify,Social Media,UK,Enterprise,Jan,2026,449,16.7,Cost Cutting
T2416,Palantir,FinTech,Singapore,Startup,Aug,2026,3441,2.0,Overhiring Correction
T2417,Microsoft,AI,Singapore,Enterprise,Mar,2026,1445,7.6,Restructuring
T2418,Anthropic,Cybersecurity,Singapore,Enterprise,Oct,2026,12246,20.5,Overhiring Correction
T2419,Oracle,Cybersecurity,Canada,Mid-size,May,2025,12279,39.8,Restructuring
T2420,Stripe,Social Media,India,Big Tech,Aug,2026,965,7.0,Cost Cutting
T2421,Spotify,E-Commerce,India,Startup,Dec,2025,632,7.0,Cost Cutting
T2422,Spotify,Cloud,India,Mid-size,Mar,2026,3753,32.6,Cost Cutting
T2423,Airbnb,Cybersecurity,USA,Mid-size,Jan,2025,1755,2.9,Cost Cutting
T2424,Stripe,Cloud,India,Startup,Mar,2024,14754,11.9,AI Automation
T2425,Meta,Gaming,USA,Startup,Mar,2024,231,0.4,AI Automation
T2426,Amazon,Social Media,Canada,Big Tech,Jul,2024,444,14.1,AI Automation
T2427,Google,Cybersecurity,Singapore,Big Tech,Feb,2024,11960,35.7,Overhiring Correction
T2428,Amazon,Gaming,UK,Mid-size,Feb,2025,2486,11.2,AI Automation
T2429,Airbnb,Cybersecurity,UK,Enterprise,Nov,2024,5355,15.0,Overhiring Correction
T2430,Anthropic,Gaming,USA,Big Tech,Sep,2026,4234,15.1,Cost Cutting
T2431,Uber,FinTech,UK,Big Tech,Nov,2024,19083,29.3,AI Automation
T2432,Google,Cloud,Singapore,Startup,Mar,2024,4292,14.6,Market Slowdown
T2433,Spotify,FinTech,Singapore,Big Tech,Jun,2024,3429,15.8,AI Automation
T2434,Oracle,E-Commerce,Singapore,Big Tech,Feb,2024,2301,13.6,AI Automation
T2435,NVIDIA,FinTech,UK,Startup,Dec,2024,1838,38.2,Market Slowdown
T2436,Google,Gaming,Germany,Enterprise,Oct,2026,1215,2.0,Market Slowdown
T2437,Databricks,E-Commerce,USA,Startup,Jul,2025,1721,16.3,Overhiring Correction
T2438,Uber,FinTech,Canada,Mid-size,Mar,2025,2825,9.7,Overhiring Correction
T2439,SAP,Gaming,USA,Mid-size,Sep,2026,19521,13.2,Overhiring Correction
T2440,Stripe,AI,Germany,Big Tech,Jun,2024,5537,27.6,Market Slowdown
T2441,Stripe,E-Commerce,India,Enterprise,Oct,2025,4956,11.4,Restructuring
T2442,Google,Social Media,Canada,Mid-size,Feb,2024,854,9.8,Restructuring
T2443,Intel,E-Commerce,Singapore,Mid-size,May,2024,524,17.0,Overhiring Correction
T2444,Google,Gaming,Canada,Enterprise,Aug,2025,586,3.5,Market Slowdown
T2445,Anthropic,FinTech,USA,Big Tech,May,2026,3746,3.7,AI Automation
T2446,Apple,E-Commerce,UK,Big Tech,Feb,2024,15433,23.2,Overhiring Correction
T2447,Palantir,Cloud,UK,Startup,Mar,2025,14302,30.4,Market Slowdown
T2448,Netflix,Cloud,India,Big Tech,Aug,2024,4138,12.6,Market Slowdown
T2449,Intel,FinTech,India,Startup,Nov,2025,16584,26.9,Market Slowdown
T2450,OpenAI,Gaming,USA,Enterprise,Jan,2026,2728,12.9,Cost Cutting
T2451,Apple,Gaming,UK,Big Tech,Dec,2024,442,7.4,AI Automation
T2452,NVIDIA,Cloud,Singapore,Enterprise,Jan,2025,454,6.7,Cost Cutting
T2453,Uber,Gaming,India,Enterprise,Sep,2024,6074,4.6,Overhiring Correction
T2454,Databricks,FinTech,Singapore,Enterprise,Feb,2025,474,9.3,Overhiring Correction
T2455,Anthropic,Cloud,India,Enterprise,Apr,2024,7571,16.3,Cost Cutting
T2456,Oracle,AI,Germany,Enterprise,Feb,2024,2086,1.4,Market Slowdown
T2457,Palantir,Social Media,Singapore,Startup,Oct,2025,2279,5.5,AI Automation
T2458,Databricks,Cloud,Germany,Startup,Jun,2024,10494,23.5,Restructuring
T2459,Amazon,Social Media,USA,Enterprise,Jan,2026,1258,0.2,Cost Cutting
T2460,Uber,AI,USA,Big Tech,Oct,2025,636,6.9,AI Automation
T2461,Google,E-Commerce,UK,Startup,Sep,2026,6940,18.3,Market Slowdown
T2462,Adobe,Cloud,Singapore,Mid-size,Jul,2026,16172,17.8,Overhiring Correction
T2463,Stripe,Cloud,Germany,Enterprise,May,2025,1998,8.7,AI Automation
T2464,Oracle,Gaming,Singapore,Startup,Aug,2024,10003,17.3,Market Slowdown
T2465,Palantir,AI,India,Startup,Jun,2024,306,9.2,Cost Cutting
T2466,Intel,Gaming,Canada,Big Tech,Feb,2025,262,8.0,Market Slowdown
T2467,Uber,Gaming,Singapore,Enterprise,Sep,2024,2797,5.6,Market Slowdown
T2468,Apple,E-Commerce,Canada,Startup,Sep,2025,6268,11.5,AI Automation
T2469,Oracle,E-Commerce,India,Mid-size,May,2026,7302,36.4,Overhiring Correction
T2470,Uber,Cybersecurity,UK,Mid-size,Jul,2026,3920,2.2,Market Slowdown
T2471,NVIDIA,Cloud,Canada,Startup,Jan,2025,2832,6.2,Restructuring
T2472,Spotify,Social Media,USA,Big Tech,Oct,2025,989,12.1,Market Slowdown
T2473,Amazon,FinTech,Germany,Mid-size,Dec,2024,1284,1.9,Overhiring Correction
T2474,Meta,Cybersecurity,UK,Enterprise,Aug,2026,1337,8.5,Market Slowdown
T2475,Google,Social Media,Canada,Startup,Feb,2024,210,3.9,Restructuring
T2476,Anthropic,E-Commerce,USA,Startup,May,2026,81,0.1,Restructuring
T2477,NVIDIA,AI,Singapore,Mid-size,Jul,2026,780,1.9,Overhiring Correction
T2478,Intel,Cloud,UK,Enterprise,Nov,2024,10150,30.0,AI Automation
T2479,Amazon,Social Media,India,Mid-size,Oct,2025,1054,6.6,AI Automation
T2480,Google,Cloud,Germany,Startup,Feb,2025,1265,5.9,Cost Cutting
T2481,Netflix,FinTech,Singapore,Enterprise,Jan,2025,6674,14.8,Market Slowdown
T2482,Meta,Gaming,Germany,Startup,Mar,2025,4272,15.1,Overhiring Correction
T2483,Palantir,AI,UK,Enterprise,Apr,2026,19154,8.7,AI Automation
T2484,Meta,AI,Germany,Enterprise,May,2026,10500,8.6,AI Automation
T2485,Uber,Social Media,Canada,Startup,Jun,2024,537,6.3,AI Automation
T2486,Uber,E-Commerce,USA,Enterprise,Sep,2025,1147,4.2,Overhiring Correction
T2487,Microsoft,Cloud,Singapore,Enterprise,Sep,2025,12602,15.9,Market Slowdown
T2488,Airbnb,FinTech,Singapore,Enterprise,Jun,2025,759,1.7,AI Automation
T2489,Meta,AI,Germany,Big Tech,Nov,2024,17894,22.9,Restructuring
T2490,Stripe,E-Commerce,Canada,Startup,Dec,2025,878,3.4,Restructuring
T2491,Spotify,AI,Singapore,Mid-size,Dec,2026,5298,13.5,Cost Cutting
T2492,Uber,Social Media,India,Enterprise,Apr,2024,3061,17.6,AI Automation
T2493,NVIDIA,E-Commerce,Germany,Big Tech,Jun,2024,135,2.5,Cost Cutting
T2494,Netflix,Social Media,UK,Startup,Apr,2025,529,5.5,Market Slowdown
T2495,Spotify,Cloud,Germany,Mid-size,Aug,2026,3757,11.7,Market Slowdown
T2496,Netflix,Cybersecurity,USA,Mid-size,Apr,2024,16962,14.7,Market Slowdown
T2497,Salesforce,Gaming,USA,Startup,Oct,2024,2380,2.4,Restructuring
T2498,Meta,FinTech,India,Startup,Sep,2025,6316,10.7,Cost Cutting
T2499,Google,Cloud,USA,Startup,Aug,2024,1926,16.1,Cost Cutting
